A_AA,A_AC,A_AG,A_AT,A_CA,A_CC,A_CG,A_CT,A_GA,A_GC,A_GG,A_GT,A_TA,A_TC,A_TG,A_TT,C_AA,C_AC,C_AG,C_AT,C_CA,C_CC,C_CG,C_CT,C_GA,C_GC,C_GG,C_GT,C_TA,C_TC,C_TG,C_TT,G_AA,G_AC,G_AG,G_AT,G_CA,G_CC,G_CG,G_CT,G_GA,G_GC,G_GG,G_GT,G_TA,G_TC,G_TG,G_TT,T_AA,T_AC,T_AG,T_AT,T_CA,T_CC,T_CG,T_CT,T_GA,T_GC,T_GG,T_GT,T_TA,T_TC,T_TG,T_TT,A_AAA,A_AAC,A_AAG,A_AAT,A_ACA,A_ACC,A_ACG,A_ACT,A_AGA,A_AGC,A_AGG,A_AGT,A_ATA,A_ATC,A_ATG,A_ATT,A_CAA,A_CAC,A_CAG,A_CAT,A_CCA,A_CCC,A_CCG,A_CCT,A_CGA,A_CGC,A_CGG,A_CGT,A_CTA,A_CTC,A_CTG,A_CTT,A_GAA,A_GAC,A_GAG,A_GAT,A_GCA,A_GCC,A_GCG,A_GCT,A_GGA,A_GGC,A_GGG,A_GGT,A_GTA,A_GTC,A_GTG,A_GTT,A_TAA,A_TAC,A_TAG,A_TAT,A_TCA,A_TCC,A_TCG,A_TCT,A_TGA,A_TGC,A_TGG,A_TGT,A_TTA,A_TTC,A_TTG,A_TTT,C_AAA,C_AAC,C_AAG,C_AAT,C_ACA,C_ACC,C_ACG,C_ACT,C_AGA,C_AGC,C_AGG,C_AGT,C_ATA,C_ATC,C_ATG,C_ATT,C_CAA,C_CAC,C_CAG,C_CAT,C_CCA,C_CCC,C_CCG,C_CCT,C_CGA,C_CGC,C_CGG,C_CGT,C_CTA,C_CTC,C_CTG,C_CTT,C_GAA,C_GAC,C_GAG,C_GAT,C_GCA,C_GCC,C_GCG,C_GCT,C_GGA,C_GGC,C_GGG,C_GGT,C_GTA,C_GTC,C_GTG,C_GTT,C_TAA,C_TAC,C_TAG,C_TAT,C_TCA,C_TCC,C_TCG,C_TCT,C_TGA,C_TGC,C_TGG,C_TGT,C_TTA,C_TTC,C_TTG,C_TTT,G_AAA,G_AAC,G_AAG,G_AAT,G_ACA,G_ACC,G_ACG,G_ACT,G_AGA,G_AGC,G_AGG,G_AGT,G_ATA,G_ATC,G_ATG,G_ATT,G_CAA,G_CAC,G_CAG,G_CAT,G_CCA,G_CCC,G_CCG,G_CCT,G_CGA,G_CGC,G_CGG,G_CGT,G_CTA,G_CTC,G_CTG,G_CTT,G_GAA,G_GAC,G_GAG,G_GAT,G_GCA,G_GCC,G_GCG,G_GCT,G_GGA,G_GGC,G_GGG,G_GGT,G_GTA,G_GTC,G_GTG,G_GTT,G_TAA,G_TAC,G_TAG,G_TAT,G_TCA,G_TCC,G_TCG,G_TCT,G_TGA,G_TGC,G_TGG,G_TGT,G_TTA,G_TTC,G_TTG,G_TTT,T_AAA,T_AAC,T_AAG,T_AAT,T_ACA,T_ACC,T_ACG,T_ACT,T_AGA,T_AGC,T_AGG,T_AGT,T_ATA,T_ATC,T_ATG,T_ATT,T_CAA,T_CAC,T_CAG,T_CAT,T_CCA,T_CCC,T_CCG,T_CCT,T_CGA,T_CGC,T_CGG,T_CGT,T_CTA,T_CTC,T_CTG,T_CTT,T_GAA,T_GAC,T_GAG,T_GAT,T_GCA,T_GCC,T_GCG,T_GCT,T_GGA,T_GGC,T_GGG,T_GGT,T_GTA,T_GTC,T_GTG,T_GTT,T_TAA,T_TAC,T_TAG,T_TAT,T_TCA,T_TCC,T_TCG,T_TCT,T_TGA,T_TGC,T_TGG,T_TGT,T_TTA,T_TTC,T_TTG,T_TTT,maximum_ORF_length,minimum_ORF_length,std_ORF_length,average_ORF_length,cv_ORF_length,maximum_GC_content_ORF,minimum_GC_content_ORF,std_GC_content_ORF,average_GC_content_ORF,cv_GC_content_ORF,fickett_score-ORF,fickett_score-full-sequence,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis
1,5,1,3,2,4,5,0,2,2,3,3,1,3,7,5,2,3,4,2,4,3,2,3,1,6,6,4,0,1,1,3,6,2,7,1,6,4,1,1,4,3,3,6,3,1,4,1,2,2,1,3,3,2,2,4,2,4,4,1,5,1,3,6,1,0,0,0,2,1,1,1,1,0,0,0,0,1,0,2,1,0,0,1,2,1,1,0,0,2,3,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,2,0,0,2,0,0,0,0,1,0,1,1,1,1,3,1,2,1,2,0,2,0,0,1,1,1,0,0,2,0,1,2,1,0,0,0,2,1,2,0,1,2,0,1,0,0,1,1,0,0,0,2,1,0,1,0,0,2,1,2,1,3,2,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,2,2,0,2,0,0,2,2,1,2,0,0,1,0,0,3,3,0,1,1,1,1,0,1,0,0,0,0,0,1,2,1,0,1,1,0,2,0,1,0,1,1,1,0,2,3,0,0,3,0,0,0,1,0,1,0,1,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,2,0,1,0,1,1,0,0,0,0,1,1,1,0,3,0,2,0,0,0,2,2,0,0,0,1,2,1,0,0,1,0,1,2,1,1,0,0,0,1,0,1,1,1,3,0,2,1,69,39,15.0,54.0,0.2777777777777778,58.97435897435898,53.62318840579711,2.6755852842809347,56.29877369007804,0.04752475247524749,0.8043,0.44051,194.00000000000003,131.87541810643643,9452.0,24.0,0.3333333333333333,2.8782715026277805,671.7573966842494,673.4954523620272,61.93695004850177,77.21239863904997,131.87541810643643,191.75067391434297,9428.0,453596.1243523316,114.538275275293,57.2691376376465,3.46266699321778,0.27744204470336975,0.26136358781351254
0,2,1,1,3,1,1,1,1,3,2,0,1,2,1,1,0,0,1,1,1,4,2,3,4,1,3,3,1,1,3,2,0,4,3,3,1,1,2,3,0,4,1,4,1,2,1,0,1,1,2,0,0,3,2,2,3,0,0,1,4,1,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,1,1,1,0,0,0,0,3,0,0,1,2,1,0,1,0,0,1,0,1,1,0,1,2,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,2,1,1,0,1,1,0,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,2,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,1,0,1,2,0,0,0,0,96,96,0.0,96.0,0.0,55.208333333333336,55.208333333333336,0.0,55.208333333333336,0.0,0.9555999999999999,0.42381,109.00000000000001,77.59710120495278,3021.0,5.14358590521662,0.3333333333333333,2.1490131447544627,285.6781405708179,286.997677110228,37.65807717027632,43.12783957385339,77.59710120495278,103.78974823641758,3015.8564140947833,82367.66666666667,60.66190866256419,30.330954331282094,2.6209003722093382,0.3297721561646329,0.30562635022131995
2,0,1,0,0,0,1,1,1,0,1,1,0,1,1,2,0,1,0,1,0,0,2,1,2,2,0,0,1,1,1,2,0,2,1,2,1,0,1,0,0,0,0,1,1,2,0,0,1,0,0,1,0,2,1,3,1,0,2,1,2,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6466999999999999,0.38942,58.0,36.299940057264344,870.0,12.304381453852166,0.3333333333333333,1.5186209400977446,110.69778678907723,111.66459804315937,23.549651375804125,27.05325315032978,36.299940057264344,50.38744234557484,857.6956185461478,12468.982456140351,23.33418919524506,11.66709459762253,1.908582530846159,0.588089262816504,0.16601331819087692
2,2,3,1,2,0,4,2,1,4,1,3,0,1,2,1,1,1,0,2,3,1,1,1,6,3,2,1,0,3,4,1,1,2,3,2,0,4,2,0,7,2,1,3,2,2,4,3,0,1,3,6,4,0,4,2,1,2,1,0,1,2,2,1,0,1,0,0,0,0,1,1,2,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,1,0,0,1,3,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,3,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,2,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,2,0,0,0,1,1,0,0,0,0,1,1,3,2,0,0,2,0,0,1,0,0,0,1,0,2,0,1,0,1,1,0,0,1,3,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,1,1,1,0,0,2,3,1,1,0,2,1,0,0,0,0,2,0,1,1,0,0,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,1,0,0,48,45,1.5,46.5,0.03225806451612903,52.083333333333336,48.888888888888886,1.597222222222225,50.486111111111114,0.031636863823934026,0.7494000000000001,0.40451999999999994,131.00000000000006,88.99474597344997,4329.0,8.019608995800553,0.33333333333333315,2.375936752388043,373.3550588916669,374.7882889558604,34.23642365094496,59.21361960528537,88.99474597344997,126.19563150572708,4320.980391004199,140466.26153846155,66.9820119004417,33.49100595022085,2.850038617493639,0.3375225782496097,0.19827503520427647
1,0,0,0,2,2,2,1,1,0,1,2,1,3,0,0,1,1,1,2,0,1,3,0,2,0,0,1,0,1,2,0,0,2,2,1,0,0,0,1,2,1,2,0,0,1,1,0,1,1,1,1,1,0,0,1,3,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,33,33,0.0,33.0,0.0,45.45454545454545,45.45454545454545,0.0,45.45454545454545,0.0,1.3114000000000001,0.42138000000000003,60.00000000000003,33.641131281552255,914.0,8.187376882211499,0.33333333333333315,1.577891946812773,114.73447607410773,115.70271666675677,22.956955752008835,26.533188244785503,33.641131281552255,64.79767745958264,905.8126231177885,13387.118644067798,38.26448921479714,19.13224460739857,1.9122412679017946,0.6892139909565389,0.2816262443524875
1,0,2,1,2,2,2,1,6,1,2,0,0,1,1,0,0,5,2,0,0,3,1,3,2,1,4,2,0,1,4,0,2,4,1,0,4,1,3,2,4,2,2,3,0,0,2,1,1,1,2,1,1,1,1,1,0,1,1,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,2,0,0,1,0,0,1,1,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,2,1,0,0,1,1,0,0,0,1,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,0,0,1,1,2,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,1,0,0,0,0,2,0,1,2,0,0,1,1,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,1,0,0,0,0,15,15,0.0,15.0,0.0,46.666666666666664,46.666666666666664,0.0,46.666666666666664,0.0,0.8093,0.38819000000000004,102.00000000000004,65.72410190894794,2708.0,12.578018457151305,0.3333333333333332,2.0699371547691015,263.7233398848118,265.02568528613625,35.60726372925804,44.11280175674983,65.72410190894794,94.65822762607588,2695.4219815428487,70238.61386138614,50.54542586932605,25.272712934663026,2.5855229400471735,0.41265856226714587,0.2348005958350995
0,4,4,1,3,3,8,1,2,3,8,2,1,2,2,0,3,4,5,1,2,4,3,3,6,8,5,3,1,0,3,0,5,2,7,1,5,5,2,4,8,7,4,6,1,1,10,3,3,1,2,1,2,3,3,0,1,1,3,4,0,3,3,2,0,0,0,0,0,2,1,1,1,0,2,1,0,0,1,0,0,2,0,1,2,0,0,1,2,2,4,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,4,3,0,1,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,2,2,0,1,4,0,0,0,0,1,0,0,0,2,0,3,0,0,1,1,1,1,0,0,0,2,1,1,2,3,0,2,3,3,0,1,0,1,3,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,3,0,0,0,1,1,1,3,2,1,0,1,0,0,2,1,2,0,1,1,3,0,0,2,0,0,1,1,2,0,4,0,2,2,1,3,2,1,0,2,0,2,1,1,4,0,1,0,0,0,1,0,0,0,1,3,4,2,0,0,2,1,1,1,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,1,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,2,2,0,0,0,0,0,1,0,2,2,0,0,1,1,0,1,0,48,48,0.0,48.0,0.0,58.333333333333336,58.333333333333336,0.0,58.333333333333336,0.0,0.8211999999999999,0.42974999999999997,202.0,128.4846742429277,11044.0,15.664859332272858,0.3333333333333333,3.003665308014193,769.6128897049477,771.5249743654782,71.86918839076367,80.26750410704942,128.4846742429277,202.43243730397194,11028.335140667727,595250.7860696517,122.16493319692252,61.08246659846126,3.8099648005195434,0.2865674161925345,0.3107877053122024
0,3,2,2,2,0,6,3,2,9,2,2,1,5,10,0,3,4,4,3,3,6,6,6,5,10,4,5,1,4,2,4,9,2,5,4,7,4,6,0,8,10,8,2,0,3,5,4,0,4,4,1,4,4,10,2,4,2,3,1,1,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,3,1,0,0,0,2,1,0,0,2,0,2,2,5,0,0,1,1,0,0,1,1,0,0,1,0,0,2,2,1,0,1,5,2,2,0,0,0,0,0,3,0,0,1,0,0,3,0,1,3,0,0,0,2,1,2,1,0,0,2,0,3,1,0,3,2,1,0,1,4,1,0,1,2,2,3,2,5,0,2,0,0,2,1,1,2,1,1,0,0,0,1,1,2,0,0,1,1,0,1,1,2,0,1,1,4,3,1,0,0,1,2,2,1,0,0,0,1,3,1,2,2,2,0,2,1,1,1,3,1,1,0,0,0,0,3,2,2,1,2,1,3,4,2,3,1,2,1,0,1,0,0,0,0,0,0,1,2,0,2,3,0,0,0,4,0,0,0,0,0,0,1,1,1,1,1,0,2,1,0,1,0,0,1,1,0,2,0,1,3,0,4,3,2,1,0,1,1,0,1,1,2,0,1,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,156,9,66.64833081180653,62.0,1.0749730776097828,64.74358974358975,33.33333333333333,13.380204150004486,51.73992673992674,0.2586050076425646,0.942,0.39516999999999997,241.0000000000001,151.9203992197178,15395.0,18.317524908094416,0.33333333333333315,3.297953078083486,985.6662721225679,987.7176089348615,79.18530528054765,101.97419323713646,151.9203992197178,213.3583664606807,15376.682475091906,975586.075,111.38417322354425,55.692086611772126,4.089901544077043,0.2711250348105811,0.23146345916604694
1,0,0,0,0,1,1,1,2,1,0,0,0,2,0,0,1,1,1,0,1,3,2,1,2,6,1,0,1,0,3,1,0,2,0,1,1,2,2,2,0,0,3,3,0,1,4,1,0,1,0,1,0,1,3,2,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,1,0,0,0,1,0,1,0,0,1,1,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.219,0.39755999999999997,70.99999999999997,41.30365353116333,1423.0,10.327356785162637,0.3333333333333335,1.7520712519186485,164.76650144977893,165.9392315621251,19.35514555851856,29.007271345544495,41.30365353116333,81.9312882603233,1412.6726432148373,27535.82857142857,52.924016914778804,26.462008457389402,2.320654949996887,0.5406987380481851,0.3010984656966598
2,3,2,4,6,5,3,2,3,7,3,3,1,6,1,0,3,3,1,3,3,3,4,3,3,3,8,4,0,3,7,2,9,3,5,2,3,3,5,2,6,2,5,2,3,1,3,3,4,3,1,3,1,2,7,1,2,4,1,2,2,3,2,1,0,0,1,1,1,1,1,0,0,1,0,1,0,3,1,0,1,1,3,1,2,0,2,1,0,1,1,1,0,1,1,0,2,1,0,0,1,4,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,2,0,1,0,0,0,0,2,1,0,0,0,1,2,1,0,0,2,1,3,0,0,1,1,1,0,2,1,0,0,2,0,1,0,3,0,3,2,1,2,1,0,0,0,0,0,0,0,2,1,2,2,1,2,1,0,0,1,2,4,2,1,2,1,0,0,0,1,3,1,1,1,0,0,1,2,0,0,0,0,2,1,0,3,2,0,0,0,1,1,4,0,1,1,1,0,0,1,2,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,2,0,0,1,0,1,1,3,0,1,0,0,0,2,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,2,1,2,2,0,0,1,0,1,1,0,0,0,1,2,1,0,0,1,0,0,0,1,1,0,1,0,1,2,1,0,0,2,0,0,0,0,1,0,0,90,30,30.0,60.0,0.5,60.0,54.44444444444444,2.7777777777777786,57.22222222222222,0.04854368932038836,0.8632000000000001,0.38793,203.99999999999986,140.72774067701397,10622.0,25.366887349603623,0.3333333333333336,2.971021177595781,736.9640425421039,738.7769949557594,64.17095095179968,90.48442490443801,140.72774067701397,203.42885519484594,10596.633112650396,545791.448275862,112.94443029040792,56.47221514520396,3.612568835990708,0.25756586076329924,0.2739071719320428
2,4,3,4,4,6,3,2,3,6,4,1,2,5,3,2,4,6,0,3,2,1,3,1,5,3,8,3,0,3,5,2,10,3,5,4,4,2,2,4,7,2,6,2,2,0,3,1,4,1,1,0,4,5,7,0,1,2,1,2,0,2,1,2,0,1,0,1,3,0,0,1,0,1,1,1,0,3,0,1,0,2,1,1,3,1,1,1,0,0,3,0,0,1,0,1,3,0,0,0,2,3,1,0,0,2,2,0,0,0,1,0,0,1,0,1,0,3,2,0,0,2,0,1,0,1,1,0,1,0,0,3,2,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,3,0,2,0,1,0,2,0,4,1,2,1,1,1,1,0,0,0,0,0,0,2,0,1,3,1,0,1,0,0,2,0,2,5,2,1,1,1,1,0,0,1,3,1,2,0,1,1,2,1,0,1,0,0,2,0,0,1,1,0,1,0,2,1,4,1,1,1,1,0,0,1,2,1,1,2,0,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,1,0,2,2,2,0,4,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,33,33,0.0,33.0,0.0,51.515151515151516,51.515151515151516,0.0,51.515151515151516,0.0,0.8005,0.45793,197.0,126.78301113276709,10067.0,18.407729936687584,0.33333333333333337,2.910471363497126,709.7168449459261,711.5250436598153,75.70019580955673,84.52780571550927,126.78301113276709,196.7149281539094,10048.592270063313,506267.887755102,112.18712243840012,56.09356121920006,3.6026235784057166,0.29680987298215866,0.2629089459988205
1,2,3,0,3,3,4,0,2,3,4,0,1,3,1,1,0,4,2,1,2,1,3,1,4,1,5,7,1,3,3,1,4,0,6,3,1,4,5,1,5,5,6,4,3,2,2,2,1,2,1,1,3,2,3,3,0,3,3,1,0,1,2,2,0,0,1,0,0,0,2,0,1,0,0,2,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,3,0,0,0,0,0,1,1,0,0,1,2,0,1,1,2,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,0,0,1,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,2,1,0,1,0,0,0,2,1,1,0,0,0,1,0,2,0,2,1,1,2,3,1,0,0,0,1,1,2,0,0,2,1,0,0,0,1,0,0,0,1,2,1,0,0,0,0,2,2,2,0,0,2,0,1,0,0,0,1,0,1,3,0,1,1,2,1,0,1,0,0,2,1,1,1,1,1,0,3,0,1,3,2,2,1,1,0,1,2,0,0,0,1,1,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,2,0,1,0,1,0,0,0,2,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9389000000000001,0.39409,155.00000000000006,109.17620633326464,6355.0,6.392925835312931,0.3333333333333332,2.593341688891709,503.7737587449351,505.4067411758316,41.83274285537292,66.75723456737245,109.17620633326464,151.35465333274806,6348.607074164687,255435.97402597402,84.59741876537561,42.298709382687804,3.2501532822253867,0.2728831714908937,0.21113220154902196
0,1,0,1,3,3,4,0,4,3,1,0,2,3,2,2,1,1,4,2,2,1,1,2,3,6,4,4,0,1,2,0,5,3,7,2,2,0,7,2,3,1,6,6,1,2,3,1,0,1,1,0,0,3,3,0,4,3,3,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,1,2,0,1,1,0,0,0,0,1,0,2,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3,0,3,2,1,0,1,1,0,2,0,0,3,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,2,0,1,0,2,1,3,2,1,0,0,1,1,0,1,0,1,0,0,0,0,2,3,2,0,0,1,1,0,1,2,0,0,0,0,1,0,3,2,1,0,2,2,1,1,0,0,1,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,1,0,2,1,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,93,93,0.0,93.0,0.0,61.29032258064516,61.29032258064516,0.0,61.29032258064516,0.0,0.883,0.38403,140.00000000000003,81.24534491002902,5316.0,4.0,0.33333333333333326,2.4879183464131334,443.28320518603,444.8748914748372,46.58378831569911,62.84852296610315,81.24534491002902,135.33076133867652,5312.0,197913.6690647482,72.48223837257338,36.24111918628669,3.1663086084716423,0.397632852334077,0.2576321991052462
